,road_id,lane_id,loc,is_junction
0,2358,-1,"[15.171202659606934, 201.64096069335938, 0.0]",True
1,2358,-1,"[15.717536926269531, 201.6387481689453, 0.0]",True
2,2358,-1,"[16.287660598754883, 201.61497497558594, 0.0]",True
3,2358,-1,"[16.856361389160156, 201.56820678710938, 0.0]",True
4,2358,-1,"[17.422710418701172, 201.49855041503906, 0.0]",True
5,2358,-1,"[17.98578643798828, 201.40606689453125, 0.0]",True
6,2358,-1,"[18.544668197631836, 201.2909393310547, 0.0]",True
7,2358,-1,"[19.09844970703125, 201.15335083007812, 0.0]",True
8,2358,-1,"[19.646224975585938, 200.99349975585938, 0.0]",True
9,2358,-1,"[20.187103271484375, 200.81167602539062, 0.0]",True
10,2358,-1,"[20.720199584960938, 200.60818481445312, 0.0]",True
11,2358,-1,"[21.24464988708496, 200.38333129882812, 0.0]",True
12,2358,-1,"[21.759593963623047, 200.1374969482422, 0.0]",True
13,2358,-1,"[22.264196395874023, 199.87106323242188, 0.0]",True
14,2358,-1,"[22.757633209228516, 199.58448791503906, 0.0]",True
15,2358,-1,"[23.239099502563477, 199.27822875976562, 8.151258334976319e-09]",True
16,2358,-1,"[23.70781135559082, 198.95277404785156, 9.714703708141315e-08]",True
17,2358,-1,"[24.16300392150879, 198.60867309570312, 2.8417863973118074e-07]",True
18,2358,-1,"[24.60393714904785, 198.24649047851562, 5.692460263162502e-07]",True
19,2358,-1,"[25.029891967773438, 197.86679077148438, 9.523492963126046e-07]",True
20,2358,-1,"[25.44017219543457, 197.47021484375, 1.4334883644551155e-06]",True
21,2358,-1,"[25.834110260009766, 197.05738830566406, 2.0126631170569453e-06]",True
22,2358,-1,"[26.2110652923584, 196.62901306152344, 2.6898737814917695e-06]",True
23,2358,-1,"[26.570419311523438, 196.18576049804688, 3.464512701611966e-06]",True
24,2358,-1,"[26.911588668823242, 195.72837829589844, 4.2778619899763726e-06]",True
25,2358,-1,"[27.234020233154297, 195.257568359375, 5.091211278340779e-06]",True
26,2358,-1,"[27.53718376159668, 194.77415466308594, 5.904560566705186e-06]",True
27,2358,-1,"[27.81595802307129, 194.28811645507812, 6.717909855069593e-06]",True
28,2358,-1,"[28.069013595581055, 193.82106018066406, 7.531259143433999e-06]",True
29,2358,-1,"[28.313697814941406, 193.3495635986328, 8.344608431798406e-06]",True
30,2358,-1,"[28.549936294555664, 192.873779296875, 9.157957720162813e-06]",True
31,2358,-1,"[28.777650833129883, 192.39385986328125, 9.97130700852722e-06]",True
32,2358,-1,"[28.996768951416016, 191.90994262695312, 1.0784656296891626e-05]",True
33,2358,-1,"[29.20722198486328, 191.4221954345703, 1.1598005585256033e-05]",True
34,2358,-1,"[29.40894317626953, 190.9307861328125, 1.2390813935780898e-05]",True
35,2358,-1,"[29.60186767578125, 190.43585205078125, 1.3091681466903538e-05]",True
36,2358,-1,"[29.78593635559082, 189.93756103515625, 1.3694513654627372e-05]",True
37,2358,-1,"[29.96108627319336, 189.43606567382812, 1.4199309589457698e-05]",True
38,2358,-1,"[30.12726593017578, 188.9315185546875, 1.4606070180889219e-05]",True
39,2358,-1,"[30.284420013427734, 188.42408752441406, 1.4914794519427232e-05]",True
40,2358,-1,"[30.432498931884766, 187.9139404296875, 1.512548351456644e-05]",True
41,2358,-1,"[30.571455001831055, 187.4012451171875, 1.523813625681214e-05]",True
42,2358,-1,"[30.701248168945312, 186.88612365722656, 1.52587890625e-05]",True
43,2358,-1,"[30.821828842163086, 186.36878967285156, 1.52587890625e-05]",True
44,2358,-1,"[30.933168411254883, 185.84938049316406, 1.52587890625e-05]",True
45,2358,-1,"[31.03522491455078, 185.3280792236328, 1.52587890625e-05]",True
46,2358,-1,"[31.127967834472656, 184.80502319335938, 1.52587890625e-05]",True
47,2358,-1,"[31.211366653442383, 184.28041076660156, 1.52587890625e-05]",True
48,2358,-1,"[31.285398483276367, 183.75439453125, 1.52587890625e-05]",True
49,2358,-1,"[31.350034713745117, 183.2271270751953, 1.52587890625e-05]",True
50,2358,-1,"[31.405256271362305, 182.6988067626953, 1.52587890625e-05]",True
51,2358,-1,"[31.4510498046875, 182.16957092285156, 1.52587890625e-05]",True
52,2358,-1,"[31.48739242553711, 181.6396026611328, 1.52587890625e-05]",True
53,2358,-1,"[31.5142822265625, 181.1090850830078, 1.52587890625e-05]",True
54,2358,-1,"[31.53170394897461, 180.5781707763672, 1.52587890625e-05]",True
55,2358,-1,"[31.539653778076172, 180.04702758789062, 1.52587890625e-05]",True
56,2358,-1,"[31.540334701538086, 179.53683471679688, 1.52587890625e-05]",True
57,2358,-1,"[31.5405330657959, 179.03683471679688, 1.52587890625e-05]",True
58,2358,-1,"[31.540733337402344, 178.53683471679688, 1.52587890625e-05]",True
59,2358,-1,"[31.54093360900879, 178.03683471679688, 1.52587890625e-05]",True
60,2358,-1,"[31.541133880615234, 177.53683471679688, 1.52587890625e-05]",True
61,2353,1,"[15.241942405700684, 187.64112854003906, 0.0]",True
62,2353,1,"[15.692479133605957, 187.63931274414062, 0.0]",True
63,2353,1,"[16.11914825439453, 187.62049865722656, 0.0]",True
64,2353,1,"[16.54466438293457, 187.5839385986328, 0.0]",True
65,2353,1,"[16.968286514282227, 187.5297088623047, 0.0]",True
66,2353,1,"[17.389286041259766, 187.45787048339844, 0.0]",True
67,2353,1,"[17.806928634643555, 187.3685760498047, 0.0]",True
68,2353,1,"[18.220491409301758, 187.26194763183594, 0.0]",True
69,2353,1,"[18.629255294799805, 187.13821411132812, 3.70131182647615e-11]",True
70,2353,1,"[19.032512664794922, 186.99755859375, 1.0884345158501674e-07]",True
71,2353,1,"[19.429563522338867, 186.84024047851562, 4.273822469258448e-07]",True
72,2353,1,"[19.819719314575195, 186.66651916503906, 9.556533768773079e-07]",True
73,2353,1,"[20.202306747436523, 186.47671508789062, 1.693656940915389e-06]",True
74,2353,1,"[20.576656341552734, 186.27113342285156, 2.6413927116664127e-06]",True
75,2353,1,"[20.942123413085938, 186.05014038085938, 3.7988609165040543e-06]",True
76,2353,1,"[21.298072814941406, 185.81414794921875, 5.159137344890041e-06]",True
77,2353,1,"[21.643884658813477, 185.5635223388672, 6.577311069122516e-06]",True
78,2353,1,"[21.97245979309082, 185.30361938476562, 7.995484338607639e-06]",True
79,2353,1,"[22.27359390258789, 185.0382080078125, 9.413658517587464e-06]",True
80,2353,1,"[22.559314727783203, 184.7562713623047, 1.082477956515504e-05]",True
81,2353,1,"[22.828712463378906, 184.45870971679688, 1.2083699402865022e-05]",True
82,2353,1,"[23.080934524536133, 184.1464385986328, 1.313288612436736e-05]",True
83,2353,1,"[23.315181732177734, 183.8204803466797, 1.3972340639156755e-05]",True
84,2353,1,"[23.53071403503418, 183.4818572998047, 1.4602062037738506e-05]",True
85,2353,1,"[23.726844787597656, 183.1316375732422, 1.5022052139102016e-05]",True
86,2353,1,"[23.9029541015625, 182.77093505859375, 1.5232309124257881e-05]",True
87,2353,1,"[24.058483123779297, 182.40089416503906, 1.52587890625e-05]",True
88,2353,1,"[24.19293785095215, 182.02267456054688, 1.52587890625e-05]",True
89,2353,1,"[24.30589485168457, 181.6374969482422, 1.52587890625e-05]",True
90,2353,1,"[24.396991729736328, 181.24655151367188, 1.52587890625e-05]",True
91,2353,1,"[24.4659423828125, 180.85113525390625, 1.52587890625e-05]",True
92,2353,1,"[24.512527465820312, 180.4524383544922, 1.52587890625e-05]",True
93,2353,1,"[24.53660011291504, 180.05177307128906, 1.52587890625e-05]",True
94,2353,1,"[24.54030418395996, 179.60682678222656, 1.52587890625e-05]",True
95,2353,1,"[24.540504455566406, 179.10682678222656, 1.52587890625e-05]",True
96,2353,1,"[24.54070472717285, 178.60682678222656, 1.52587890625e-05]",True
97,2353,1,"[24.540903091430664, 178.10682678222656, 1.52587890625e-05]",True
98,2353,1,"[24.54110336303711, 177.60682678222656, 1.52587890625e-05]",True
99,2344,-3,"[15.135286331176758, 208.640869140625, 0.0]",True
100,2344,-2,"[15.152868270874023, 205.1409149169922, 0.0]",True
101,2344,-1,"[15.170449256896973, 201.64096069335938, 0.0]",True
102,2344,-3,"[15.635279655456543, 208.6433868408203, 0.0]",True
103,2344,-2,"[15.652861595153809, 205.1434326171875, 0.0]",True
104,2344,-1,"[15.670442581176758, 201.6434783935547, 0.0]",True
105,2344,-3,"[16.13527488708496, 208.64588928222656, 0.0]",True
106,2344,-2,"[16.152854919433594, 205.14593505859375, 0.0]",True
107,2344,-1,"[16.17043685913086, 201.64598083496094, 0.0]",True
108,2344,-3,"[16.635269165039062, 208.64840698242188, 0.0]",True
109,2344,-2,"[16.652849197387695, 205.14845275878906, 0.0]",True
110,2344,-1,"[16.67043113708496, 201.64849853515625, 0.0]",True
111,2344,-3,"[17.13526153564453, 208.65090942382812, 0.0]",True
112,2344,-2,"[17.152841567993164, 205.1509552001953, 0.0]",True
113,2344,-1,"[17.17042350769043, 201.6510009765625, 0.0]",True
114,2344,-3,"[17.635255813598633, 208.65342712402344, 0.0]",True
115,2344,-2,"[17.652835845947266, 205.15347290039062, 0.0]",True
116,2344,-1,"[17.67041778564453, 201.6535186767578, 0.0]",True
117,2344,-3,"[18.135250091552734, 208.65594482421875, 0.0]",True
118,2344,-2,"[18.152830123901367, 205.15599060058594, 0.0]",True
119,2344,-1,"[18.170412063598633, 201.65603637695312, 0.0]",True
120,2344,-3,"[18.635242462158203, 208.658447265625, 0.0]",True
121,2344,-2,"[18.652822494506836, 205.1584930419922, 0.0]",True
122,2344,-1,"[18.6704044342041, 201.65853881835938, 0.0]",True
123,2344,-3,"[19.135236740112305, 208.6609649658203, 0.0]",True
124,2344,-2,"[19.152816772460938, 205.1610107421875, 0.0]",True
125,2344,-1,"[19.170398712158203, 201.6610565185547, 0.0]",True
126,2344,-3,"[19.635231018066406, 208.66346740722656, 0.0]",True
127,2344,-2,"[19.65281105041504, 205.16351318359375, 0.0]",True
128,2344,-1,"[19.670392990112305, 201.66355895996094, 0.0]",True
129,2344,-3,"[20.135223388671875, 208.66598510742188, 0.0]",True
130,2344,-2,"[20.152803421020508, 205.16603088378906, 0.0]",True
131,2344,-1,"[20.170385360717773, 201.66607666015625, 0.0]",True
132,2344,-3,"[20.635217666625977, 208.6685028076172, 0.0]",True
133,2344,-2,"[20.65279769897461, 205.16854858398438, 0.0]",True
134,2344,-1,"[20.670379638671875, 201.66859436035156, 0.0]",True
135,2344,-3,"[21.135211944580078, 208.67100524902344, 0.0]",True
136,2344,-2,"[21.15279197692871, 205.17105102539062, 0.0]",True
137,2344,-1,"[21.170373916625977, 201.6710968017578, 0.0]",True
138,2344,-3,"[21.635204315185547, 208.67352294921875, 0.0]",True
139,2344,-2,"[21.65278434753418, 205.17356872558594, 0.0]",True
140,2344,-1,"[21.670366287231445, 201.67361450195312, 0.0]",True
141,2344,-3,"[22.13519859313965, 208.676025390625, 0.0]",True
142,2344,-2,"[22.15277862548828, 205.1760711669922, 0.0]",True
143,2344,-1,"[22.170360565185547, 201.67611694335938, 0.0]",True
144,2344,-3,"[22.63519287109375, 208.6785430908203, 0.0]",True
145,2344,-2,"[22.652772903442383, 205.1785888671875, 0.0]",True
146,2344,-1,"[22.67035484313965, 201.6786346435547, 0.0]",True
147,2344,-3,"[23.13518524169922, 208.68106079101562, 0.0]",True
148,2344,-2,"[23.15276527404785, 205.1811065673828, 0.0]",True
149,2344,-1,"[23.170347213745117, 201.68115234375, 0.0]",True
150,2344,-3,"[23.635181427001953, 208.68356323242188, 0.0]",True
151,2344,-2,"[23.652761459350586, 205.18360900878906, 0.0]",True
152,2344,-1,"[23.67034339904785, 201.68365478515625, 0.0]",True
153,2344,-3,"[24.135173797607422, 208.6860809326172, 0.0]",True
154,2344,-2,"[24.152753829956055, 205.18612670898438, 0.0]",True
155,2344,-1,"[24.17033576965332, 201.68617248535156, 0.0]",True
156,2344,-3,"[24.63516616821289, 208.68858337402344, 0.0]",True
157,2344,-2,"[24.652746200561523, 205.18862915039062, 0.0]",True
158,2344,-1,"[24.67032814025879, 201.6886749267578, 0.0]",True
159,2344,-3,"[25.135162353515625, 208.69110107421875, 0.0]",True
160,2344,-2,"[25.152742385864258, 205.19114685058594, 0.0]",True
161,2344,-1,"[25.170324325561523, 201.69119262695312, 0.0]",True
162,2344,-3,"[25.635154724121094, 208.69361877441406, 0.0]",True
163,2344,-2,"[25.652734756469727, 205.19366455078125, 0.0]",True
164,2344,-1,"[25.670316696166992, 201.69371032714844, 0.0]",True
165,2344,-3,"[26.135147094726562, 208.6961212158203, 0.0]",True
166,2344,-2,"[26.152727127075195, 205.1961669921875, 0.0]",True
167,2344,-1,"[26.17030906677246, 201.6962127685547, 0.0]",True
168,2344,-3,"[26.635143280029297, 208.69863891601562, 0.0]",True
169,2344,-2,"[26.65272331237793, 205.1986846923828, 0.0]",True
170,2344,-1,"[26.670305252075195, 201.69873046875, 0.0]",True
171,2344,-3,"[27.135135650634766, 208.70114135742188, 0.0]",True
172,2344,-2,"[27.1527156829834, 205.20118713378906, 0.0]",True
173,2344,-1,"[27.170297622680664, 201.70123291015625, 0.0]",True
174,2344,-3,"[27.635129928588867, 208.7036590576172, 0.0]",True
175,2344,-2,"[27.6527099609375, 205.20370483398438, 0.0]",True
176,2344,-1,"[27.670291900634766, 201.70375061035156, 0.0]",True
177,2344,-3,"[28.13512420654297, 208.7061767578125, 0.0]",True
178,2344,-2,"[28.1527042388916, 205.2062225341797, 0.0]",True
179,2344,-1,"[28.170286178588867, 201.70626831054688, 0.0]",True
180,2344,-3,"[28.635116577148438, 208.70867919921875, 0.0]",True
181,2344,-2,"[28.65269660949707, 205.20872497558594, 0.0]",True
182,2344,-1,"[28.670278549194336, 201.70877075195312, 0.0]",True
183,2344,-3,"[29.13511085510254, 208.71119689941406, 0.0]",True
184,2344,-2,"[29.152690887451172, 205.21124267578125, 0.0]",True
185,2344,-1,"[29.170272827148438, 201.71128845214844, 0.0]",True
186,2344,-3,"[29.63510513305664, 208.7136993408203, 0.0]",True
187,2344,-2,"[29.652685165405273, 205.2137451171875, 0.0]",True
188,2344,-1,"[29.67026710510254, 201.7137908935547, 0.0]",True
189,2344,-3,"[30.13509750366211, 208.71621704101562, 0.0]",True
190,2344,-2,"[30.152677536010742, 205.2162628173828, 0.0]",True
191,2344,-1,"[30.170259475708008, 201.71630859375, 0.0]",True
192,2344,-3,"[30.63509178161621, 208.71873474121094, 0.0]",True
193,2344,-2,"[30.652671813964844, 205.21878051757812, 0.0]",True
194,2344,-1,"[30.67025375366211, 201.7188262939453, 0.0]",True
195,2344,-3,"[31.135086059570312, 208.7212371826172, 0.0]",True
196,2344,-2,"[31.152666091918945, 205.22128295898438, 0.0]",True
197,2344,-1,"[31.17024803161621, 201.72132873535156, 0.0]",True
198,2344,-3,"[31.63507843017578, 208.7237548828125, 0.0]",True
199,2344,-2,"[31.652658462524414, 205.2238006591797, 0.0]",True
200,2344,-1,"[31.67024040222168, 201.72384643554688, 0.0]",True
201,2344,-3,"[32.135074615478516, 208.7262725830078, 0.0]",True
202,2344,-2,"[32.15265655517578, 205.226318359375, 0.0]",True
203,2344,-1,"[32.17023849487305, 201.7263641357422, 0.0]",True
204,2344,-3,"[32.635066986083984, 208.72877502441406, 0.0]",True
205,2344,-2,"[32.65264892578125, 205.22882080078125, 0.0]",True
206,2344,-1,"[32.670230865478516, 201.72886657714844, 0.0]",True
207,2344,-3,"[33.13505935668945, 208.73129272460938, 0.0]",True
208,2344,-2,"[33.15264129638672, 205.23133850097656, 0.0]",True
209,2344,-1,"[33.170223236083984, 201.73138427734375, 0.0]",True
210,2344,-3,"[33.63505554199219, 208.73379516601562, 0.0]",True
211,2344,-2,"[33.65263748168945, 205.2338409423828, 0.0]",True
212,2344,-1,"[33.67021942138672, 201.73388671875, 0.0]",True
213,2344,-3,"[34.135047912597656, 208.73631286621094, 0.0]",True
214,2344,-2,"[34.15262985229492, 205.23635864257812, 0.0]",True
215,2344,-1,"[34.17021179199219, 201.7364044189453, 0.0]",True
216,2344,-3,"[34.635040283203125, 208.73883056640625, 0.0]",True
217,2344,-2,"[34.65262222290039, 205.23887634277344, 0.0]",True
218,2344,-1,"[34.670204162597656, 201.73892211914062, 0.0]",True
219,2344,-3,"[35.13503646850586, 208.7413330078125, 0.0]",True
220,2344,-2,"[35.152618408203125, 205.2413787841797, 0.0]",True
221,2344,-1,"[35.17020034790039, 201.74142456054688, 0.0]",True
222,2344,-3,"[35.63502883911133, 208.7438507080078, 0.0]",True
223,2344,-2,"[35.652610778808594, 205.243896484375, 0.0]",True
224,2344,-1,"[35.67019271850586, 201.7439422607422, 0.0]",True
225,2344,-3,"[36.1350212097168, 208.74635314941406, 0.0]",True
226,2344,-2,"[36.15260314941406, 205.24639892578125, 0.0]",True
227,2344,-1,"[36.17018508911133, 201.74644470214844, 0.0]",True
228,2344,-3,"[36.63501739501953, 208.74887084960938, 0.0]",True
229,2344,-2,"[36.6525993347168, 205.24891662597656, 0.0]",True
230,2344,-1,"[36.67018127441406, 201.74896240234375, 0.0]",True
231,2344,-3,"[37.135009765625, 208.7513885498047, 0.0]",True
232,2344,-2,"[37.152591705322266, 205.25143432617188, 0.0]",True
233,2344,-1,"[37.17017364501953, 201.75148010253906, 0.0]",True
234,2344,-3,"[37.63500213623047, 208.75389099121094, 0.0]",True
235,2344,-2,"[37.652584075927734, 205.25393676757812, 0.0]",True
236,2344,-1,"[37.670166015625, 201.7539825439453, 0.0]",True
237,2344,-3,"[38.1349983215332, 208.75640869140625, 0.0]",True
238,2344,-2,"[38.15258026123047, 205.25645446777344, 0.0]",True
239,2344,-1,"[38.170162200927734, 201.75650024414062, 0.0]",True
240,2344,-3,"[38.63499069213867, 208.7589111328125, 0.0]",True
241,2344,-2,"[38.65257263183594, 205.2589569091797, 0.0]",True
242,2344,-1,"[38.6701545715332, 201.75900268554688, 0.0]",True
243,2344,-3,"[39.13498306274414, 208.7614288330078, 0.0]",True
244,2344,-2,"[39.152565002441406, 205.261474609375, 0.0]",True
245,2344,-1,"[39.17014694213867, 201.7615203857422, 0.0]",True
246,2344,-3,"[39.634979248046875, 208.76394653320312, 0.0]",True
247,2344,-2,"[39.65256118774414, 205.2639923095703, 0.0]",True
248,2344,-1,"[39.670143127441406, 201.7640380859375, 0.0]",True
249,2344,-3,"[40.134971618652344, 208.76644897460938, 0.0]",True
250,2344,-2,"[40.15255355834961, 205.26649475097656, 0.0]",True
251,2344,-1,"[40.170135498046875, 201.76654052734375, 0.0]",True
252,2344,-3,"[40.63496398925781, 208.7689666748047, 0.0]",True
253,2344,-2,"[40.65254592895508, 205.26901245117188, 0.0]",True
254,2344,-1,"[40.670127868652344, 201.76905822753906, 0.0]",True
255,2344,-3,"[41.13496017456055, 208.77146911621094, 0.0]",True
256,2344,-2,"[41.15254211425781, 205.27151489257812, 0.0]",True
257,2344,-1,"[41.17012405395508, 201.7715606689453, 0.0]",True
258,2344,-3,"[41.634952545166016, 208.77398681640625, 0.0]",True
259,2344,-2,"[41.65253448486328, 205.27403259277344, 0.0]",True
260,2344,-1,"[41.67011642456055, 201.77407836914062, 0.0]",True
261,2344,-3,"[42.134944915771484, 208.77650451660156, 0.0]",True
262,2344,-2,"[42.15252685546875, 205.27655029296875, 0.0]",True
263,2344,-1,"[42.170108795166016, 201.77659606933594, 0.0]",True
264,2344,-3,"[42.63494110107422, 208.7790069580078, 0.0]",True
265,2344,-2,"[42.652523040771484, 205.279052734375, 0.0]",True
266,2344,-1,"[42.67010498046875, 201.7790985107422, 0.0]",True
267,2344,-3,"[43.13493347167969, 208.78152465820312, 0.0]",True
268,2344,-2,"[43.15251541137695, 205.2815704345703, 0.0]",True
269,2344,-1,"[43.17009735107422, 201.7816162109375, 0.0]",True
270,2344,-3,"[43.634925842285156, 208.78402709960938, 0.0]",True
271,2344,-2,"[43.65250778198242, 205.28407287597656, 0.0]",True
272,2344,-1,"[43.67008972167969, 201.78411865234375, 0.0]",True
273,2343,2,"[15.205612182617188, 194.6410369873047, 0.0]",True
274,2343,3,"[15.223194122314453, 191.14108276367188, 0.0]",True
275,2343,4,"[15.240775108337402, 187.64112854003906, 0.0]",True
276,2343,2,"[15.705605506896973, 194.6435546875, 0.0]",True
277,2343,3,"[15.723187446594238, 191.1436004638672, 0.0]",True
278,2343,4,"[15.740768432617188, 187.64364624023438, 0.0]",True
279,2343,2,"[16.20560073852539, 194.64605712890625, 0.0]",True
280,2343,3,"[16.223180770874023, 191.14610290527344, 0.0]",True
281,2343,4,"[16.24076271057129, 187.64614868164062, 0.0]",True
282,2343,2,"[16.705595016479492, 194.64857482910156, 0.0]",True
283,2343,3,"[16.723175048828125, 191.14862060546875, 0.0]",True
284,2343,4,"[16.74075698852539, 187.64866638183594, 0.0]",True
285,2343,2,"[17.20558738708496, 194.6510772705078, 0.0]",True
286,2343,3,"[17.223167419433594, 191.151123046875, 0.0]",True
287,2343,4,"[17.24074935913086, 187.6511688232422, 0.0]",True
288,2343,2,"[17.705581665039062, 194.65359497070312, 0.0]",True
289,2343,3,"[17.723161697387695, 191.1536407470703, 0.0]",True
290,2343,4,"[17.74074363708496, 187.6536865234375, 0.0]",True
291,2343,2,"[18.205575942993164, 194.65611267089844, 0.0]",True
292,2343,3,"[18.223155975341797, 191.15615844726562, 0.0]",True
293,2343,4,"[18.240737915039062, 187.6562042236328, 0.0]",True
294,2343,2,"[18.705568313598633, 194.6586151123047, 0.0]",True
295,2343,3,"[18.723148345947266, 191.15866088867188, 0.0]",True
296,2343,4,"[18.74073028564453, 187.65870666503906, 0.0]",True
297,2343,2,"[19.205562591552734, 194.6611328125, 0.0]",True
298,2343,3,"[19.223142623901367, 191.1611785888672, 0.0]",True
299,2343,4,"[19.240724563598633, 187.66122436523438, 0.0]",True
300,2343,2,"[19.705556869506836, 194.66363525390625, 0.0]",True
301,2343,3,"[19.72313690185547, 191.16368103027344, 0.0]",True
302,2343,4,"[19.740718841552734, 187.66372680664062, 0.0]",True
303,2343,2,"[20.205549240112305, 194.66615295410156, 0.0]",True
304,2343,3,"[20.223129272460938, 191.16619873046875, 0.0]",True
305,2343,4,"[20.240711212158203, 187.66624450683594, 0.0]",True
306,2343,2,"[20.705543518066406, 194.66867065429688, 0.0]",True
307,2343,3,"[20.72312355041504, 191.16871643066406, 0.0]",True
308,2343,4,"[20.740705490112305, 187.66876220703125, 0.0]",True
309,2343,2,"[21.205537796020508, 194.67117309570312, 0.0]",True
310,2343,3,"[21.22311782836914, 191.1712188720703, 0.0]",True
311,2343,4,"[21.240699768066406, 187.6712646484375, 0.0]",True
312,2343,2,"[21.705530166625977, 194.67369079589844, 0.0]",True
313,2343,3,"[21.72311019897461, 191.17373657226562, 0.0]",True
314,2343,4,"[21.740692138671875, 187.6737823486328, 0.0]",True
315,2343,2,"[22.205524444580078, 194.6761932373047, 0.0]",True
316,2343,3,"[22.22310447692871, 191.17623901367188, 0.0]",True
317,2343,4,"[22.240686416625977, 187.67628479003906, 0.0]",True
318,2343,2,"[22.70551872253418, 194.6787109375, 0.0]",True
319,2343,3,"[22.723098754882812, 191.1787567138672, 0.0]",True
320,2343,4,"[22.740680694580078, 187.67880249023438, 0.0]",True
321,2343,2,"[23.20551109313965, 194.6812286376953, 0.0]",True
322,2343,3,"[23.22309112548828, 191.1812744140625, 0.0]",True
323,2343,4,"[23.240673065185547, 187.6813201904297, 0.0]",True
