,road_id,lane_id,loc,is_junction
0,1959,-2,"[-33.171356201171875, 193.61383056640625, 0.0]",True
1,1959,-1,"[-33.16262435913086, 197.1138153076172, 0.0]",True
2,1959,-2,"[-34.17135238647461, 193.6163330078125, 0.0]",True
3,1959,-1,"[-34.162620544433594, 197.11631774902344, 0.0]",True
4,1959,-2,"[-35.171348571777344, 193.6188201904297, 0.0]",True
5,1959,-1,"[-35.16261672973633, 197.11880493164062, 0.0]",True
6,1959,-2,"[-36.171348571777344, 193.62132263183594, 0.0]",True
7,1959,-1,"[-36.16261672973633, 197.12130737304688, 0.0]",True
8,1959,-2,"[-37.17134475708008, 193.62380981445312, 0.0]",True
9,1959,-1,"[-37.16261291503906, 197.12379455566406, 0.0]",True
10,1959,-2,"[-38.17134094238281, 193.62631225585938, 0.0]",True
11,1959,-1,"[-38.1626091003418, 197.1262969970703, 0.0]",True
12,1959,-2,"[-39.17133712768555, 193.62879943847656, 0.0]",True
13,1959,-1,"[-39.16260528564453, 197.1287841796875, 0.0]",True
14,1959,-2,"[-40.17133331298828, 193.6313018798828, 0.0]",True
15,1959,-1,"[-40.162601470947266, 197.13128662109375, 0.0]",True
16,1959,-2,"[-41.171329498291016, 193.6337890625, 0.0]",True
17,1959,-1,"[-41.16259765625, 197.13377380371094, 0.0]",True
18,1959,-2,"[-42.07492446899414, 193.63418579101562, 0.0]",True
19,1959,-1,"[-42.10475158691406, 197.13404846191406, 0.0]",True
20,1959,-2,"[-42.852333068847656, 193.61767578125, 0.0]",True
21,1959,-1,"[-42.97109603881836, 197.11566162109375, 0.0]",True
22,1959,-2,"[-43.62907028198242, 193.5814208984375, 0.0]",True
23,1959,-1,"[-43.836692810058594, 197.07525634765625, 0.0]",True
24,1959,-2,"[-44.404632568359375, 193.5254364013672, 0.0]",True
25,1959,-1,"[-44.70098114013672, 197.0128631591797, 0.0]",True
26,1959,-2,"[-45.178524017333984, 193.4497528076172, 0.0]",True
27,1959,-1,"[-45.56340789794922, 196.92852783203125, 0.0]",True
28,1959,-2,"[-45.95024490356445, 193.35443115234375, 0.0]",True
29,1959,-1,"[-46.42341232299805, 196.82229614257812, 0.0]",True
30,1959,-2,"[-46.71929168701172, 193.23951721191406, 0.0]",True
31,1959,-1,"[-47.28043746948242, 196.69424438476562, 0.0]",True
32,1959,-2,"[-47.485172271728516, 193.1051025390625, 0.0]",True
33,1959,-1,"[-48.133934020996094, 196.54444885253906, 0.0]",True
34,1959,-2,"[-48.24738311767578, 192.95126342773438, 0.0]",True
35,1959,-1,"[-48.98334503173828, 196.37301635742188, 0.0]",True
36,1959,-2,"[-49.00543975830078, 192.77813720703125, 0.0]",True
37,1959,-1,"[-49.828121185302734, 196.18006896972656, 0.0]",True
38,1959,-2,"[-49.75885772705078, 192.58575439453125, 0.0]",True
39,1959,-1,"[-50.66773223876953, 195.96568298339844, 0.0]",True
40,1959,-2,"[-50.50713348388672, 192.3743133544922, 0.0]",True
41,1959,-1,"[-51.50161361694336, 195.7300567626953, 0.0]",True
42,1959,-2,"[-51.24980163574219, 192.14390563964844, 0.0]",True
43,1959,-1,"[-52.32924270629883, 195.47329711914062, 0.0]",True
44,1959,-2,"[-51.98637390136719, 191.8947296142578, 0.0]",True
45,1959,-1,"[-53.15007781982422, 195.1956024169922, 0.0]",True
46,1959,-2,"[-52.71637725830078, 191.62689208984375, 0.0]",True
47,1959,-1,"[-53.963592529296875, 194.89712524414062, 0.0]",True
48,1959,-2,"[-53.439334869384766, 191.340576171875, 0.0]",True
49,1959,-1,"[-54.769256591796875, 194.57806396484375, 0.0]",True
50,1959,-2,"[-54.154781341552734, 191.0360107421875, 0.0]",True
51,1959,-1,"[-55.566551208496094, 194.2386474609375, 0.0]",True
52,1959,-2,"[-54.86225891113281, 190.7133331298828, 0.0]",True
53,1959,-1,"[-56.35496520996094, 193.87905883789062, 0.0]",True
54,1959,-2,"[-55.56130599975586, 190.372802734375, 0.0]",True
55,1959,-1,"[-57.13398361206055, 193.49957275390625, 0.0]",True
56,1959,-2,"[-56.251468658447266, 190.0146026611328, 0.0]",True
57,1959,-1,"[-57.90310287475586, 193.10040283203125, 0.0]",True
58,1959,-2,"[-56.93231201171875, 189.6389923095703, 0.0]",True
59,1959,-1,"[-58.661834716796875, 192.6818084716797, 0.0]",True
60,1959,-2,"[-57.6033935546875, 189.24618530273438, 0.0]",True
61,1959,-1,"[-59.40968704223633, 192.2440643310547, 0.0]",True
62,1959,-2,"[-58.26426696777344, 188.83645629882812, 0.0]",True
63,1959,-1,"[-60.14616394042969, 191.78746032714844, 0.0]",True
64,1959,-2,"[-58.91451644897461, 188.41004943847656, 0.0]",True
65,1959,-1,"[-60.87080383300781, 191.31228637695312, 0.0]",True
66,1959,-2,"[-59.5537223815918, 187.96728515625, 0.0]",True
67,1959,-1,"[-61.583133697509766, 190.81886291503906, 0.0]",True
68,1959,-2,"[-60.18146514892578, 187.5083770751953, 0.0]",True
69,1959,-1,"[-62.282691955566406, 190.30746459960938, 0.0]",True
70,1959,-2,"[-60.79734420776367, 187.03370666503906, 0.0]",True
71,1959,-1,"[-62.96902847290039, 189.77847290039062, 0.0]",True
72,1959,-2,"[-61.400962829589844, 186.5435028076172, 0.0]",True
73,1959,-1,"[-63.641700744628906, 189.23220825195312, 0.0]",True
74,1959,-2,"[-61.99192810058594, 186.03814697265625, 0.0]",True
75,1959,-1,"[-64.3002700805664, 188.6690216064453, 0.0]",True
76,1933,-1,"[-37.21973419189453, 178.33367919921875, 0.0]",True
77,1933,-1,"[-38.02521514892578, 178.8803253173828, 0.0]",True
78,1933,-1,"[-38.822303771972656, 179.4391326904297, 0.0]",True
79,1933,-1,"[-39.61083984375, 180.0099334716797, 0.0]",True
80,1933,-1,"[-40.390625, 180.59263610839844, 0.0]",True
81,1933,-1,"[-41.18075942993164, 181.19613647460938, 0.0]",True
82,1933,-1,"[-41.97525405883789, 181.80340576171875, 0.0]",True
83,1933,-1,"[-42.769752502441406, 182.41067504882812, 0.0]",True
84,1933,-1,"[-43.564247131347656, 183.0179443359375, 0.0]",True
85,1933,-1,"[-44.358741760253906, 183.62521362304688, 0.0]",True
86,1933,-1,"[-45.15324020385742, 184.23248291015625, 0.0]",True
87,1933,-1,"[-45.94773483276367, 184.83975219726562, 0.0]",True
88,1933,-1,"[-46.74223327636719, 185.447021484375, 0.0]",True
89,1933,-1,"[-47.536800384521484, 186.05435180664062, 0.0]",True
90,1933,-1,"[-48.331295013427734, 186.66162109375, 0.0]",True
91,1933,-1,"[-49.12579345703125, 187.26889038085938, 0.0]",True
92,1933,-1,"[-49.9202880859375, 187.87615966796875, 0.0]",True
93,1933,-1,"[-50.79201889038086, 188.52992248535156, 0.0]",True
94,1933,-1,"[-51.92298126220703, 189.1703338623047, 0.0]",True
95,1933,-1,"[-53.14692687988281, 189.60752868652344, 0.0]",True
96,1933,-1,"[-54.427677154541016, 189.82855224609375, 0.0]",True
97,1933,-1,"[-55.748722076416016, 189.8215789794922, 0.0]",True
98,1933,-1,"[-57.062278747558594, 189.5589141845703, 0.0]",True
99,1933,-1,"[-58.2999153137207, 189.04641723632812, 0.0]",True
100,1933,-1,"[-59.41460418701172, 188.30355834960938, 0.0]",True
101,1933,-1,"[-60.21637725830078, 187.6031494140625, 0.0]",True
102,1933,-1,"[-60.966583251953125, 186.9419403076172, 0.0]",True
103,1933,-1,"[-61.71678924560547, 186.28074645996094, 0.0]",True
104,1917,-1,"[-129.62078857421875, 45.75040054321289, 0.0]",True
105,1917,-1,"[-130.32388305664062, 46.461483001708984, 0.0]",True
106,1917,-1,"[-131.02699279785156, 47.17256546020508, 0.0]",True
