,road_id,lane_id,loc,is_junction
0,2358,-1,"[15.171202659606934, 201.64096069335938, 0.0]",True
1,2358,-1,"[16.287660598754883, 201.61497497558594, 0.0]",True
2,2358,-1,"[17.422710418701172, 201.49855041503906, 0.0]",True
3,2358,-1,"[18.544668197631836, 201.2909393310547, 0.0]",True
4,2358,-1,"[19.646224975585938, 200.99349975585938, 0.0]",True
5,2358,-1,"[20.720199584960938, 200.60818481445312, 0.0]",True
6,2358,-1,"[21.759593963623047, 200.1374969482422, 0.0]",True
7,2358,-1,"[22.757633209228516, 199.58448791503906, 0.0]",True
8,2358,-1,"[23.70781135559082, 198.95277404785156, 9.714703708141315e-08]",True
9,2358,-1,"[24.60393714904785, 198.24649047851562, 5.692460263162502e-07]",True
10,2358,-1,"[25.44017219543457, 197.47021484375, 1.4334883644551155e-06]",True
11,2358,-1,"[26.2110652923584, 196.62901306152344, 2.6898737814917695e-06]",True
12,2358,-1,"[26.911588668823242, 195.72837829589844, 4.2778619899763726e-06]",True
13,2358,-1,"[27.53718376159668, 194.77415466308594, 5.904560566705186e-06]",True
14,2358,-1,"[28.069013595581055, 193.82106018066406, 7.531259143433999e-06]",True
15,2358,-1,"[28.549936294555664, 192.873779296875, 9.157957720162813e-06]",True
16,2358,-1,"[28.996768951416016, 191.90994262695312, 1.0784656296891626e-05]",True
17,2358,-1,"[29.40894317626953, 190.9307861328125, 1.2390813935780898e-05]",True
18,2358,-1,"[29.78593635559082, 189.93756103515625, 1.3694513654627372e-05]",True
19,2358,-1,"[30.12726593017578, 188.9315185546875, 1.4606070180889219e-05]",True
20,2358,-1,"[30.432498931884766, 187.9139404296875, 1.512548351456644e-05]",True
21,2358,-1,"[30.701248168945312, 186.88612365722656, 1.52587890625e-05]",True
22,2358,-1,"[30.933168411254883, 185.84938049316406, 1.52587890625e-05]",True
23,2358,-1,"[31.127967834472656, 184.80502319335938, 1.52587890625e-05]",True
24,2358,-1,"[31.285398483276367, 183.75439453125, 1.52587890625e-05]",True
25,2358,-1,"[31.405256271362305, 182.6988067626953, 1.52587890625e-05]",True
26,2358,-1,"[31.48739242553711, 181.6396026611328, 1.52587890625e-05]",True
27,2358,-1,"[31.53170394897461, 180.5781707763672, 1.52587890625e-05]",True
28,2358,-1,"[31.540334701538086, 179.53683471679688, 1.52587890625e-05]",True
29,2358,-1,"[31.540733337402344, 178.53683471679688, 1.52587890625e-05]",True
30,2358,-1,"[31.541133880615234, 177.53683471679688, 1.52587890625e-05]",True
31,2353,1,"[15.241942405700684, 187.64112854003906, 0.0]",True
32,2353,1,"[16.11914825439453, 187.62049865722656, 0.0]",True
33,2353,1,"[16.968286514282227, 187.5297088623047, 0.0]",True
34,2353,1,"[17.806928634643555, 187.3685760498047, 0.0]",True
35,2353,1,"[18.629255294799805, 187.13821411132812, 3.70131182647615e-11]",True
